Нецкина Елизавета Василевна#Вальтрекс#0901-02-23#Chemical_27 Chemical_12 Chemical_63,Нецкина_ЕВ,еЭэСГ06В
Тахтауров Эдуард Данилович#Норматен#1717-01-20#Chemical_92 Chemical_81 Chemical_32,Тахтауров_ЭД,6И1э9ЪЮю
Новеньких Валерий Борисович#Азитромицин#1107-06-25#Chemical_98 Chemical_81 Chemical_70,Новеньких_ВБ,Т5леНИЦф
Веденисов Василий Юриевич#Бетаметазон#1760-03-11#Chemical_1 Chemical_79 Chemical_23,Веденисов_ВЮ,2Б8СЫз8п
Назарбаев Геннадий Вадимович#Ёжик#1739-07-09#Chemical_68 Chemical_66 Chemical_31,Назарбаев_ГВ,5ЦфюФкЦВ
Верескина Ольга Сергеевна#Рибавирин#1439-04-28#Chemical_2 Chemical_38 Chemical_70,Верескина_ОС,ёО10кШЯК
Мойкина Инна Василевна#Рибавирин#1790-07-15#Chemical_53 Chemical_73 Chemical_83,Мойкина_ИВ,ПГиЁз7ЧН
Каледенков Вячеслав Денисович#Миртазапин#1901-05-08#Chemical_25 Chemical_60 Chemical_37,Каледенков_ВД,С0ПпЗКзу
Нечахин Альберт Николаевич#Азитромицин#1254-03-20#Chemical_16 Chemical_15 Chemical_70,Нечахин_АН,зэщ1сЛ35
Томасов Владислав Максимович#Женьшень#1162-07-26#Chemical_69 Chemical_54 Chemical_57,Томасов_ВМ,ьфйчвЦ5Х
Плетцова Виолетта Богдановна#Дикарбазин#0999-04-28#Chemical_52 Chemical_83 Chemical_21,Плетцова_ВБ,П9йюгКЦ0
Гаврилкин Вадим Василиевич#Уоллтапс#1135-11-22#Chemical_91 Chemical_96 Chemical_8,Гаврилкин_ВВ,Э1гчтЁЮЛ
Милетина Александра Аркадьевна#Амитриптилин#1422-01-28#Chemical_61 Chemical_42 Chemical_31,Милетина_АА,ым61зЩЪР
Добранчева Зинаида Михайловна#Оксикодон#1518-01-22#Chemical_61 Chemical_77 Chemical_95,Добранчева_ЗМ,ИЁЪ6Каьб
Зиганова Зинаида Кирилловна#Ранитидин#1018-11-14#Chemical_79 Chemical_78 Chemical_77,Зиганова_ЗК,8ье4мБнЛ
Упорников Михаил Евгеньевич#Ибупрофен#1592-06-21#Chemical_77 Chemical_96 Chemical_19,Упорников_МЕ,Ре4ШЩ2ОЛ
Веснянкина Марина Эдуардовна#Вальтрекс#0928-09-27#Chemical_38 Chemical_79 Chemical_54,Веснянкина_МЭ,ЦапПл50С
Снитникова Маргарита Богдановна#Итрафунгол#1844-10-11#Chemical_13 Chemical_50 Chemical_12,Снитникова_МБ,Э4Ё3д0УЧ
Закакуев Максим Фёдорович#Нимулид#1236-09-19#Chemical_64 Chemical_51 Chemical_51,Закакуев_МФ,ЭДУя6ГхК
Помадкова Тамара Егоровна#Оланзапин#1213-01-09#Chemical_33 Chemical_8 Chemical_80,Помадкова_ТЕ,5БяДГ5о6
Чубанова Алёна Романовна#Мелоксикам#1072-11-13#Chemical_76 Chemical_38 Chemical_23,Чубанова_АР,пящСШЛы1
Реутский Федор Юриевич#Бромгексин#1584-03-18#Chemical_79 Chemical_7 Chemical_92,Реутский_ФЮ,8пзЪХЁсб
Пурювкин Руслан Георгиевич#Пентоксифиллин#1688-01-23#Chemical_3 Chemical_19 Chemical_37,Пурювкин_РГ,тфжчТ7хП
Помазенцев Яков Тимофеевич#Сетирозин#1941-02-23#Chemical_81 Chemical_34 Chemical_65,Помазенцев_ЯТ,ёЙ0ЙБмО3
Девушкина Жанна Андреевна#Золедроновая кислота#1379-11-10#Chemical_23 Chemical_51 Chemical_9,Девушкина_ЖА,дсЬНыН4В
Яшункина Дарья Сергеевна#Женьшень#1669-10-15#Chemical_30 Chemical_22 Chemical_91,Яшункина_ДС,хЖИ5КЗФс
Шалапугина Юлия Дмитриевна#Дуодарт#1109-04-27#Chemical_3 Chemical_17 Chemical_20,Шалапугина_ЮД,к3бмТЙдХ
Пепинова Ева Ивановна#Ацетилсалициловая кислота#0963-02-26#Chemical_5 Chemical_62 Chemical_58,Пепинова_ЕИ,Ч43в95ЧЗ
Юделева Валентина Игоревна#Бромгексин#1328-10-18#Chemical_52 Chemical_65 Chemical_73,Юделева_ВИ,3хкПМКЭи
Монастыров Иван Юриевич#Ибупрофен#1241-12-25#Chemical_30 Chemical_52 Chemical_21,Монастыров_ИЮ,ижц51ЦТЙ
Досадина Зинаида Игоревна#Росувастатин#2005-09-16#Chemical_4 Chemical_30 Chemical_45,Досадина_ЗИ,1гв24Ыз5
Заяшникова Оксана Борисовна#Диклофенак#1869-08-12#Chemical_96 Chemical_73 Chemical_84,Заяшникова_ОБ,ЁавЫшн46
Непогодина Людмила Петровна#Витамин С#0900-02-24#Chemical_80 Chemical_34 Chemical_87,Непогодина_ЛП,Бевьохр0
Бежджонов Антон Евгеньевич#Амитриптилин#1528-09-28#Chemical_37 Chemical_70 Chemical_13,Бежджонов_АЕ,РфДШтР1И
Могеев Станислав Алексиевич#Агонал#1106-11-23#Chemical_34 Chemical_87 Chemical_23,Могеев_СА,Х8вЕрэОё
Нарымова Дарья Валерьевна#Жасмин#1343-05-05#Chemical_68 Chemical_55 Chemical_6,Нарымова_ДВ,ж3ЙоКЬ3а
Справников Игорь Адамович#Дуодарт#1091-06-24#Chemical_11 Chemical_85 Chemical_63,Справников_ИА,йСэСлйЭ5
Кормщиков Евгений Юриевич#Левофлоксацин#1911-06-28#Chemical_57 Chemical_29 Chemical_63,Кормщиков_ЕЮ,Ь1ю0ЗщфЦ
Букатов Дмитрий Алексиевич#Бисакодил#1643-09-23#Chemical_53 Chemical_30 Chemical_58,Букатов_ДА,0ёФрез08
Абримов Павел Олегович#Амоксициллин#0938-12-20#Chemical_88 Chemical_13 Chemical_39,Абримов_ПО,ю1лМ4Д3е
Падолкина Надежда Ивановна#Ингавирин#1792-05-08#Chemical_80 Chemical_13 Chemical_85,Падолкина_НИ,гчКМ5ГЬи
Кавардин Вячеслав Тимофеевич#Аллопуринол#1388-04-06#Chemical_7 Chemical_55 Chemical_33,Кавардин_ВТ,ш4Ътгчцю
Кожаурова Жанна Ивановна#Левофлоксацин#1311-10-06#Chemical_10 Chemical_5 Chemical_41,Кожаурова_ЖИ,фЪ72ЬеНц
Балакин Пётр Антонович#Спазмалгон#1326-09-12#Chemical_42 Chemical_30 Chemical_68,Балакин_ПА,9ттьвЧв8
Киржаков Геннадий Максимович#Золедроновая кислота#1478-03-20#Chemical_51 Chemical_8 Chemical_26,Киржаков_ГМ,ЗЙЕ9м7ъс
Давличаров Павел Игоревич#Бензоилпероксид#1184-02-17#Chemical_32 Chemical_73 Chemical_98,Давличаров_ПИ,0СЫшЯДёХ
Камашкин Артём Вадимович#Итрафунгол#1114-02-27#Chemical_98 Chemical_32 Chemical_16,Камашкин_АВ,1кяфъПД8
Постатская Полина Алексеевна#Бензоилпероксид#0972-06-28#Chemical_12 Chemical_76 Chemical_81,Постатская_ПА,С3бЛ9Бь2
Максимцев Станислав Николаевич#Зинорам#1045-01-13#Chemical_78 Chemical_13 Chemical_54,Максимцев_СН,СщхЭжж4э
Петюшина Светлана Эдуардовна#Агонал#1506-10-21#Chemical_38 Chemical_53 Chemical_58,Петюшина_СЭ,3к8игюХю
Петрина Наталья Аркадьевна#Лозартан#1648-04-28#Chemical_3 Chemical_70 Chemical_35,Петрина_НА,ОЛвШЫН7Ж
Крутцов Станислав Юриевич#Росувастатин#1256-01-26#Chemical_8 Chemical_39 Chemical_82,Крутцов_СЮ,ТпкиМъе1
Ананчева Вероника Ивановна#Гидрохлоротиазид#1060-03-03#Chemical_98 Chemical_57 Chemical_56,Ананчева_ВИ,ОЦЮПп4гЗ
Цыцарцев Валерий Василиевич#Нитросорбид#1063-08-08#Chemical_21 Chemical_60 Chemical_8,Цыцарцев_ВВ,ш7гжкФ2ж
Зазнобкина Ирина Богдановна#Золаир#1917-10-07#Chemical_58 Chemical_65 Chemical_98,Зазнобкина_ИБ,бЖэсд3В2
Обризова Алена Олеговна#Антациды#1712-06-24#Chemical_58 Chemical_35 Chemical_10,Обризова_АО,ЮЫЛ6ГУеН
Салянкин Владислав Фёдорович#Небиволол#1420-07-13#Chemical_51 Chemical_84 Chemical_32,Салянкин_ВФ,ЧИГв2Зме
Чернедова Алиса Аркадьевна#Оланзапин#1869-08-16#Chemical_21 Chemical_17 Chemical_57,Чернедова_АА,ИЁ3вЕУЪЦ
Токарев Руслан Алексеевич#Виагра#1591-05-12#Chemical_90 Chemical_13 Chemical_52,Токарев_РА,3ЪяНьлЦ3
Миридинов Денис Денисович#Зылорик#1166-03-13#Chemical_17 Chemical_42 Chemical_97,Миридинов_ДД,ЫЧН2л2рж
Копелькина Елизавета Алексеевна#Агонал#1181-05-22#Chemical_4 Chemical_58 Chemical_52,Копелькина_ЕА,онЕ2нЕНч
Будяков Михаил Петрович#Женьшень#1989-11-10#Chemical_24 Chemical_17 Chemical_83,Будяков_МП,5уахПУал
Мавлекиева Дарья Валерьевна#Зинорам#1766-05-02#Chemical_15 Chemical_8 Chemical_59,Мавлекиева_ДВ,Стё2щЁнТ
Бальнова Светлана Богдановна#Венолайфт#1392-08-15#Chemical_27 Chemical_76 Chemical_28,Бальнова_СБ,щЫЮ0соГЕ
Муруев Никита Николаевич#Спазмалгон#1497-04-10#Chemical_81 Chemical_85 Chemical_82,Муруев_НН,0бРщщЭГЯ
Танкуйлин Аркадий Кириллович#Железа препараты#0939-06-15#Chemical_58 Chemical_95 Chemical_70,Танкуйлин_АК,6уДыЯТжГ
Леплинский Владислав Юриевич#Кетопрофен#1907-02-06#Chemical_63 Chemical_97 Chemical_69,Леплинский_ВЮ,юппЯБЗ6в
Жегланова Алёна Ивановна#Колчицин#1726-04-28#Chemical_51 Chemical_50 Chemical_64,Жегланова_АИ,ВЙфг20бЯ
Шелдукова Алина Викторовна#Метформин#1908-06-19#Chemical_28 Chemical_22 Chemical_60,Шелдукова_АВ,кЩЬНьнЛ3
Рапиева Зинаида Никитична#Бетаин#1376-12-13#Chemical_48 Chemical_5 Chemical_53,Рапиева_ЗН,ъЁ1е8ФСК
Гермогенов Иван Тимофеевич#Амоксиклав#1936-10-10#Chemical_97 Chemical_22 Chemical_38,Гермогенов_ИТ,ХьзфюНС2
Холсин Константин Сергеевич#Кетопрофен#1148-04-05#Chemical_32 Chemical_86 Chemical_37,Холсин_КС,Л2ж2ю8юе
Вакунов Александр Викторович#Метопролол#0914-04-03#Chemical_58 Chemical_2 Chemical_87,Вакунов_АВ,й2ЮсГЬ0А
Подласова Вера Андреевна#Рибавирин#1034-12-01#Chemical_80 Chemical_33 Chemical_46,Подласова_ВА,заЯЮел3Н
Городцов Игорь Валериевич#Симвастатин#1468-06-03#Chemical_45 Chemical_49 Chemical_18,Городцов_ИВ,жБ1КлАС0
Алексакова Карина Дмитриевна#Амоксиклав#1996-06-15#Chemical_18 Chemical_4 Chemical_48,Алексакова_КД,435тбхМЦ
Эссина Полина Ивановна#Мелатонин#1429-08-25#Chemical_20 Chemical_44 Chemical_84,Эссина_ПИ,ЪВ1ЭэЛьл
Юртайкина Зинаида Ивановна#Уоллтапс#1107-09-26#Chemical_14 Chemical_47 Chemical_64,Юртайкина_ЗИ,ЪзХ2ьЬмм
Варваркина Софья Максимовна#Метопролол#1946-05-17#Chemical_64 Chemical_45 Chemical_83,Варваркина_СМ,иШЯпл4ТШ
Зябкина Валерия Михайловна#Бетаин#1801-03-24#Chemical_21 Chemical_90 Chemical_87,Зябкина_ВМ,Щ13ЙлЙ8Э
Шерекина Екатерина Николаевна#Симвастатин#1005-05-02#Chemical_44 Chemical_1 Chemical_79,Шерекина_ЕН,сР5ЖШкЗк
Халипский Евгений Алексеевич#Пилипен#1068-05-23#Chemical_62 Chemical_13 Chemical_92,Халипский_ЕА,Ог9Ь1ёта
Голбина Галина Егоровна#Лоразепам#1321-06-08#Chemical_43 Chemical_89 Chemical_2,Голбина_ГЕ,жгКнБЗ7и
Кузубов Роман Кириллович#Триптаны#1167-06-06#Chemical_36 Chemical_64 Chemical_98,Кузубов_РК,эУд9ЯЗЦГ
Эзенкина Ксения Ивановна#Ретардин#1599-01-21#Chemical_90 Chemical_92 Chemical_67,Эзенкина_КИ,НюИВ2юБ6
Киричуков Никита Игоревич#Бетаин#1498-08-25#Chemical_97 Chemical_15 Chemical_53,Киричуков_НИ,МеБюл2кМ
Агафеева Тамара Олеговна#Клопидогрел#0932-08-16#Chemical_17 Chemical_72 Chemical_22,Агафеева_ТО,Шю9бгУуВ
Ханевичев Геннадий Викторович#Ингавирин#1445-06-15#Chemical_100 Chemical_88 Chemical_31,Ханевичев_ГВ,И9ГфПБхи
Мицина Светлана Кирилловна#Норматен#1032-04-04#Chemical_44 Chemical_16 Chemical_60,Мицина_СК,ощЁШахЖ5
Атарщиков Артём Викторович#Валидол#0935-09-01#Chemical_48 Chemical_25 Chemical_54,Атарщиков_АВ,лъмУТИе1
Эйдикова Ирина Егоровна#Ранитидин#1304-10-20#Chemical_22 Chemical_48 Chemical_13,Эйдикова_ИЕ,6ЕЪГ5сЪФ
Каплина Валентина Романовна#Алпразолам#1380-12-06#Chemical_73 Chemical_48 Chemical_15,Каплина_ВР,Бжцк1Ш3К
Осицимский Алексей Юриевич#Норматен#1026-12-09#Chemical_81 Chemical_80 Chemical_35,Осицимский_АЮ,Д7ёЪхЪяН
Плантова Катерина Николаевна#Урсофальк#1849-12-27#Chemical_19 Chemical_60 Chemical_28,Плантова_КН,ЫЭяы3шВЫ
Селемнева Мария Вадимовна#Омепразол#1776-10-08#Chemical_67 Chemical_94 Chemical_77,Селемнева_МВ,4ЦпХАиСл
Сымчева Зинаида Богдановна#Бисакодил#1765-06-26#Chemical_53 Chemical_58 Chemical_28,Сымчева_ЗБ,В0нЁ0фИл
Стретова Раиса Яковлевна#Дикарбазин#1694-05-06#Chemical_82 Chemical_95 Chemical_53,Стретова_РЯ,Ям1ФцуНм
Царитова Галина Олеговна#Омега-3 кислоты#1962-05-03#Chemical_97 Chemical_61 Chemical_81,Царитова_ГО,шъ0Е78Сп
Дрыкина Кристина Василевна#Метопролол#1152-05-06#Chemical_79 Chemical_60 Chemical_18,Дрыкина_КВ,Мэ0гТ2Пн
Спорягина Анна Кирилловна#Антациды#2009-03-04#Chemical_16 Chemical_19 Chemical_14,Спорягина_АК,оГъ4ОчБа
Цепикин Константин Евгеньевич#Виалар#1502-09-18#Chemical_1 Chemical_36 Chemical_54,Цепикин_КЕ,0АЦЖЖМал
Кордашин Пётр Данилович#Ингавирин#1598-01-05#Chemical_31 Chemical_65 Chemical_25,Кордашин_ПД,лИт9тЯ35
Байдильдин Станислав Вадимович#Гропирон#1224-02-12#Chemical_17 Chemical_6 Chemical_88,Байдильдин_СВ,ГЯлВРзА4
Ябковская Елена Яковлевна#Антациды#1504-12-24#Chemical_52 Chemical_27 Chemical_29,Ябковская_ЕЯ,й2ЧРиСгч
Ионкин Владимир Иванович#Ретардин#1164-04-22#Chemical_71 Chemical_3 Chemical_11,Ионкин_ВИ,1аЧВэгаХ
Пониматкин Артём Яковлевич#Бромгексин#0963-10-18#Chemical_11 Chemical_1 Chemical_69,Пониматкин_АЯ,Чм3ЪШзБа
Охочинская Жанна Валерьевна#Триптаны#1643-10-17#Chemical_91 Chemical_3 Chemical_32,Охочинская_ЖВ,Ъд8ъФьсл
Размыкова Алина Кирилловна#Тианептин#1045-06-04#Chemical_86 Chemical_37 Chemical_69,Размыкова_АК,Эд5ЁЙ3ЛН
Аврамов Руслан Алексиевич#Кандесартан#1308-02-21#Chemical_61 Chemical_97 Chemical_31,Аврамов_РА,ЖдрЫБ1ящ
Семовских Лиза Викторовна#Пропанолол#1256-04-10#Chemical_75 Chemical_31 Chemical_8,Семовских_ЛВ,2сЪбЁСЖ4
Абалмазов Валентин Петрович#Пропанолол#2020-05-02#Chemical_4 Chemical_90 Chemical_93,Абалмазов_ВП,цНЗ0иЗцИ
Аскаров Илья Кириллович#Ниссан#1851-02-04#Chemical_100 Chemical_39 Chemical_76,Аскаров_ИК,0ЮЦзБпОш
Свирстина Жанна Богдановна#Допамин#1523-04-21#Chemical_89 Chemical_40 Chemical_27,Свирстина_ЖБ,еЙ0ЗюЁБЁ
Копытенков Олег Денисович#Золекс#1373-11-03#Chemical_25 Chemical_35 Chemical_39,Копытенков_ОД,4л0Й3Псю
Аполонин Максим Михаилович#Лоразепам#1519-07-06#Chemical_83 Chemical_62 Chemical_76,Аполонин_ММ,6хэЦВв43
Добрышкин Аркадий Валериевич#Золаир#1300-11-25#Chemical_32 Chemical_43 Chemical_27,Добрышкин_АВ,кЬ0Н75лТ
Хромачев Валентин Василиевич#Диклофенак#1682-02-07#Chemical_58 Chemical_12 Chemical_64,Хромачев_ВВ,ЁСАВ1Ё1а
Панчекин Виталий Аркадиевич#Тикалиптин#1896-12-08#Chemical_33 Chemical_22 Chemical_94,Панчекин_ВА,ЪАп5НВ16
Саслина Тамара Максимовна#Венолайфт#1666-10-08#Chemical_99 Chemical_22 Chemical_31,Саслина_ТМ,фЁЖеЯ24ю
Буглина Инна Михайловна#Ацетилсалициловая кислота#1278-10-17#Chemical_66 Chemical_100 Chemical_62,Буглина_ИМ,юЧЖ3ЗЫБВ
Якутенкова Жанна Валерьевна#Сертралин#1988-08-19#Chemical_64 Chemical_69 Chemical_10,Якутенкова_ЖВ,ЬЛзПШуи2
Сафошин Георгий Василиевич#Колчицин#1367-03-17#Chemical_9 Chemical_17 Chemical_28,Сафошин_ГВ,828ЯВхзК
Каяцкая Ольга Борисовна#Индометацин#1440-10-12#Chemical_21 Chemical_60 Chemical_21,Каяцкая_ОБ,69ПнВШеф
Карапозов Константин Василиевич#Левотироксин#1918-06-07#Chemical_55 Chemical_29 Chemical_4,Карапозов_КВ,ЯРТЛД9Зг
Рустямова Алина Василевна#Итрафунгол#1575-05-07#Chemical_80 Chemical_30 Chemical_57,Рустямова_АВ,ЁЕрЙЗ4яЕ
Жерденков Илья Денисович#Колчицин#1401-09-15#Chemical_95 Chemical_49 Chemical_85,Жерденков_ИД,ШрШ4ьвън
Донышева Людмила Кирилловна#Золаир#1972-06-26#Chemical_19 Chemical_69 Chemical_82,Донышева_ЛК,гачЗ4суП
Цыбышев Николай Антонович#Бромгексин#1724-08-07#Chemical_36 Chemical_40 Chemical_36,Цыбышев_НА,ФыЕ5БТР9
Севастокин Виктор Романович#Мидокалм#1279-04-15#Chemical_2 Chemical_64 Chemical_2,Севастокин_ВР,бцбй4бЩж
Баранихина Алла Евгеньевна#Иммунивит#1629-02-22#Chemical_81 Chemical_100 Chemical_80,Баранихина_АЕ,8бтчЫВРЖ
Тараборина Марина Андреевна#Тианептин#1664-10-19#Chemical_63 Chemical_54 Chemical_70,Тараборина_МА,0ы8еУЕп4
Шкутин Юрий Алексиевич#Рибавирин#1088-02-23#Chemical_49 Chemical_67 Chemical_24,Шкутин_ЮА,ШУлшбЩ5х
Пушменкова Наталья Богдановна#Сетирозин#1622-10-23#Chemical_68 Chemical_71 Chemical_90,Пушменкова_НБ,бТкэдй8а
Малшенков Дмитрий Кириллович#Женьшень#1378-06-10#Chemical_17 Chemical_6 Chemical_59,Малшенков_ДК,ъНЬвёеЕ1
Валкин Денис Олегович#Парацетамол#1129-04-09#Chemical_93 Chemical_33 Chemical_39,Валкин_ДО,8ГЙзБЬъь
Граннина Алиса Андреевна#Ранитидин#1329-04-25#Chemical_21 Chemical_89 Chemical_59,Граннина_АА,мК7тЦДОР
Перемитина Алиса Борисовна#Амлодипин#1475-10-20#Chemical_30 Chemical_16 Chemical_65,Перемитина_АБ,фнц0ьШгэ
Масленцова Алина Вадимовна#Левофлоксацин#1367-11-21#Chemical_15 Chemical_43 Chemical_83,Масленцова_АВ,Ш3ЮпъовН
Шалчков Денис Викторович#Рамиприл#1706-06-08#Chemical_58 Chemical_70 Chemical_1,Шалчков_ДВ,ЁУГъЭХЧ5
Проселкова Зинаида Максимовна#Рибавирин#1032-10-19#Chemical_46 Chemical_99 Chemical_73,Проселкова_ЗМ,ЬъШж1фзН
Большанин Павел Андреевич#Кетопрофен#1526-06-17#Chemical_60 Chemical_53 Chemical_35,Большанин_ПА,бФА8Ц75Ё
Капцева Юлия Федоровна#Виалар#1902-07-26#Chemical_17 Chemical_89 Chemical_14,Капцева_ЮФ,эРВзиыг5
Тюшагин Аркадий Борисович#Уоллтапс#1530-08-11#Chemical_79 Chemical_55 Chemical_23,Тюшагин_АБ,9Ю1Щ6юЁЧ
Сусленков Игорь Денисович#Мезим#1214-05-15#Chemical_95 Chemical_79 Chemical_44,Сусленков_ИД,Ь3щк7Щ8й
Печуркина Жанна Борисовна#Виагра#1950-09-19#Chemical_40 Chemical_38 Chemical_48,Печуркина_ЖБ,В7бСЁьхц
Крахоткина Софья Олеговна#Амлодипин#1381-04-02#Chemical_14 Chemical_7 Chemical_65,Крахоткина_СО,ъРмйеъ7Г
Огулова Виктория Борисовна#Глюкозамин#1779-08-09#Chemical_79 Chemical_14 Chemical_40,Огулова_ВБ,кп4М7сую
Евиланова Раиса Федоровна#Габапентин#1823-07-15#Chemical_80 Chemical_75 Chemical_21,Евиланова_РФ,Фё4ДзрСы
Крудакова Оксана Яковлевна#Ксарелто#1609-08-10#Chemical_88 Chemical_28 Chemical_59,Крудакова_ОЯ,э0ъЭ0пИЪ
Осконов Роман Андреевич#Амоксиклав#1957-06-01#Chemical_6 Chemical_45 Chemical_30,Осконов_РА,нУпРы9ПН
Находнов Пётр Михаилович#Евалар солгар мультивитамини#1315-02-12#Chemical_1 Chemical_62 Chemical_1,Находнов_ПМ,ФЩВМльЪ6
Дрычкова Кира Эдуардовна#Гропирон#1463-09-20#Chemical_100 Chemical_6 Chemical_72,Дрычкова_КЭ,Жу8УяцеП
Полатов Павел Алексеевич#Рамиприл#1792-07-25#Chemical_51 Chemical_6 Chemical_61,Полатов_ПА,хд2ЖХЗфщ
Бострикова Софья Романовна#Оланзапин#1080-12-09#Chemical_94 Chemical_40 Chemical_35,Бострикова_СР,ИЛШчух4ю
Джоев Вадим Юриевич#Норматен#1896-08-19#Chemical_58 Chemical_85 Chemical_95,Джоев_ВЮ,8ШаЬБмТА
Актанаев Игорь Валериевич#Бисопролол#0992-01-04#Chemical_2 Chemical_11 Chemical_72,Актанаев_ИВ,в3Т2ю5Ё3
Чужакова Мария Дмитриевна#Метформин#1878-03-01#Chemical_20 Chemical_6 Chemical_8,Чужакова_МД,ЫОФиФП8Б
Гиричева Полина Борисовна#Метопролол#1599-09-03#Chemical_9 Chemical_62 Chemical_84,Гиричева_ПБ,ЁфВ1П6Зп
Гродобоев Константин Михаилович#Оксикодон#2021-07-28#Chemical_64 Chemical_33 Chemical_76,Гродобоев_КМ,ЮЪыюЁ4ц7
Сапетина Марина Дмитриевна#Спазмалгон#1814-12-23#Chemical_39 Chemical_84 Chemical_74,Сапетина_МД,7УПкчъКк
Писеева Катерина Богдановна#Амоксиклав#1090-11-18#Chemical_18 Chemical_16 Chemical_47,Писеева_КБ,Ёя34ШыыЗ
Загладин Илья Тимофеевич#Уоллтапс#1441-04-08#Chemical_8 Chemical_75 Chemical_97,Загладин_ИТ,И0лИЦ9нД
Гридаева Елена Олеговна#Кандесартан#1568-03-06#Chemical_39 Chemical_9 Chemical_45,Гридаева_ЕО,нГшКЬхд6
Чармосова Наталия Алексеевна#Сетирозин#1847-05-17#Chemical_88 Chemical_84 Chemical_5,Чармосова_НА,ЁМёЁчР1Ч
Бешкуров Вячеслав Данилович#Амлодипин#1456-11-04#Chemical_60 Chemical_59 Chemical_39,Бешкуров_ВД,Лх2фМЕВФ
Голубкова Ирина Игоревна#Аллопуринол#0983-02-03#Chemical_17 Chemical_4 Chemical_91,Голубкова_ИИ,ц2Оц6ыБл
Атрохин Павел Юрьевич#Диклофенак#1584-04-11#Chemical_94 Chemical_41 Chemical_3,Атрохин_ПЮ,Д2Уцнню7
Бригина Надежда Федоровна#Ретардин#0908-05-02#Chemical_92 Chemical_37 Chemical_19,Бригина_НФ,2изЫн8йЦ
Сернецкая Людмила Валерьевна#Бромгексин#1691-01-16#Chemical_40 Chemical_90 Chemical_12,Сернецкая_ЛВ,нгщВ1ьЁы
Лутфиева Алина Викторовна#Преднизолон#1239-11-01#Chemical_32 Chemical_68 Chemical_74,Лутфиева_АВ,ЛуРуый5х
Листиков Валентин Михаилович#Виалар#1748-12-27#Chemical_86 Chemical_61 Chemical_8,Листиков_ВМ,бЪч6мйуА
Чилых Виктория Вадимовна#Бисакодил#1585-08-09#Chemical_67 Chemical_26 Chemical_43,Чилых_ВВ,в3нЕЁиЧБ
Химунин Валерий Данилович#Ингавирин#1603-02-02#Chemical_26 Chemical_26 Chemical_65,Химунин_ВД,ЩЗ63ЬаШБ
Баршикова Оксана Валерьевна#Сетирозин#1412-05-23#Chemical_85 Chemical_2 Chemical_77,Баршикова_ОВ,ХеГРЩЫН3
Ушмодина Людмила Михайловна#Мидокалм#1376-02-03#Chemical_60 Chemical_57 Chemical_23,Ушмодина_ЛМ,Ощш2ФМэЭ
Сайдышева Софья Никитична#Глюкозамин#1890-06-02#Chemical_45 Chemical_8 Chemical_49,Сайдышева_СН,4ущИб8ед
Тащенков Дмитрий Денисович#Триптаны#1059-08-28#Chemical_84 Chemical_14 Chemical_9,Тащенков_ДД,РЩЧАцё9М
Сафалова Зинаида Николаевна#Миртазапин#1662-05-17#Chemical_73 Chemical_98 Chemical_51,Сафалова_ЗН,ЭКйг1ьфо
Хажкасимов Борис Алексиевич#Живина#1032-08-14#Chemical_54 Chemical_85 Chemical_12,Хажкасимов_БА,эЗпР1ЕЕф
Куконова Алена Михайловна#Небиволол#1481-10-26#Chemical_74 Chemical_21 Chemical_38,Куконова_АМ,ЧКм5мре2
Борменкова Дарья Василевна#Левотироксин#1643-01-13#Chemical_74 Chemical_17 Chemical_76,Борменкова_ДВ,9ХЁмыФъМ
Веденякин Аркадий Иванович#Спазмалгон#1938-09-24#Chemical_93 Chemical_95 Chemical_18,Веденякин_АИ,6ОС8Ёекф
Абубекаров Олег Юриевич#Сертралин#1811-03-08#Chemical_63 Chemical_17 Chemical_13,Абубекаров_ОЮ,дохшЛ1й5
Лементуев Никита Фёдорович#Пилипен#2012-08-01#Chemical_22 Chemical_31 Chemical_48,Лементуев_НФ,ё7фЛдЪЩО
Кашелев Борис Данилович#Метформин#1023-04-07#Chemical_97 Chemical_58 Chemical_29,Кашелев_БД,шФ8ЪШбЁМ
Жилнина Алла Федоровна#Мелатонин#1851-12-10#Chemical_2 Chemical_75 Chemical_77,Жилнина_АФ,Йдхл3ЗШН
Тряпкин Михаил Денисович#Евалар солгар мультивитамини#1550-02-12#Chemical_65 Chemical_11 Chemical_15,Тряпкин_МД,зайкФБЮ9
Челочева София Олеговна#Нитросорбид#1780-12-07#Chemical_11 Chemical_48 Chemical_12,Челочева_СО,9ЕМцХЕЛН
Бульдыгина Кира Михайловна#Рибавирин#1057-06-18#Chemical_57 Chemical_21 Chemical_81,Бульдыгина_КМ,кёь8охЩЫ
Крумина Елизавета Михайловна#Итрафунгол#1612-01-02#Chemical_10 Chemical_73 Chemical_83,Крумина_ЕМ,дъЭЩ3тжш
Астрактова Жанна Эдуардовна#Дектанол#1588-06-12#Chemical_89 Chemical_84 Chemical_42,Астрактова_ЖЭ,Ж4ТъюцнУ
Дугарский Александр Алексеевич#Спазмалгон#1026-06-26#Chemical_62 Chemical_71 Chemical_5,Дугарский_АА,ЖЗнъИ68В
Яловкина Елизавета Игоревна#Тикалиптин#1278-05-05#Chemical_23 Chemical_34 Chemical_81,Яловкина_ЕИ,82Ыр97Рх
